,ID,Training Source,Home Office/Metro Area,Organization Number,Organization,Capability,Function 2,Career Level,Function,Function Name,Title,Training Type,Training Provider,Training Delivery Type,Training Location,Course Name,Course URL / Code,Vendor Name,Conference Name,Course or Event Name,Certification Type,Certification Name,Certification URL,Is there a course with this certification?,Consolidated Course Name,Category,Activity,Support Group,Assigned To,Request Status,Start Date,End Date,Start Mo/Yr,End Mo/Yr,Start FY,End FY,Business Justification,What % of the conference is business development?,Training Hours,Travel Required,Individual Travel Hours,Rqst Tot Labor Hrs,Airfare,Hotel,Per Diem,Other,Estimated Individual Travel,Misc Expenses,Certification Fee,Conference Fee,Course Fee,Catering,Facility Rental,Vendor Charge,Direct Other Expenses,Describe Other Expenses,Direct Expense Impact,Rqst NPR Alloc,Rqst NPR OH,Cancel No Response,Created,Retroactive Start Date,Duplicates,Reporting Status
38,TAS0011981,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP - CMS-required Secure Application Development Training Courses,"A59426, A59599, A84621, A84637, A84657, A84672, A84685, A84693, A84721",NA,NA,NA,NA,NA,NA,NA,CDP - CMS-required Secure Application Development Training Courses,ACN/AFS Curriculum,CDP,TAS TDL Analyst Apprentice Approval Group,NA,Training Complete,1/24/2017,2/10/2017,05_Jan,06_Feb,FY17,FY17,Current project/role,NA,5,No,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42759.65322,TRUE,NO,3. Complete
39,TAS0012455,TAS,Whitehall AFS E Broad St,01.01.207.008,TDL SAP,SAP,TDL,5,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Classroom,NA,CDP Black Belt Training,CDP Black Belt Training,NA,NA,NA,NA,NA,NA,NA,CDP Black Belt Training,ACN/AFS Curriculum,CDP,TAS TDL SAP Approval Group,NA,Training Complete,2/22/2017,2/22/2017,06_Feb,06_Feb,FY17,FY17,Current project/role,NA,4,No,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42774.57164,TRUE,NO,3. Complete
40,TAS0009810,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.005,TDL Industry,Industry,TDL,6,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,AFS Cost Compliance Training,N/A,NA,NA,NA,NA,NA,NA,NA,AFS Cost Compliance Training,ACN/AFS Curriculum,AFS Cost Compliance,TAS TDL Industry Approval Group,NA,Training Complete,3/22/2017,3/22/2017,07_Mar,07_Mar,FY17,FY17,Career growth,NA,8,No,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42647.56648,TRUE,NO,3. Complete
41,TAS0016245,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.004,TDL Emerging Technology,Emerging Tech,TDL,10,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,Secure Coding for Java Authorization (Module 3),https://mylearning.accenture.com/myl-ui/learner/activityDetails?activityID=1242704,NA,NA,NA,NA,NA,NA,NA,Secure Coding for Java Authorization (Module 3),ACN/AFS Curriculum,CDP,TAS TDL Emerging Technology Approval Group,NA,Approved,5/1/2017,5/15/2017,09_May,09_May,FY17,FY17,Current project/role,NA,0.3,No,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42852.42765,TRUE,NO,2. Approved
42,TAS0016212,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP Overview for Delivery Leads and Account and Engagement Information Security Leads,Z63018,NA,NA,NA,NA,NA,NA,NA,CDP Overview for Delivery Leads and Account and Engagement Information Security Leads,ACN/AFS Curriculum,CDP,TAS TDL Analyst Apprentice Approval Group,NA,Approved,4/26/2017,6/30/2017,08_Apr,10_Jun,FY17,FY17,Current project/role,NA,1,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42851.60421,TRUE,NO,2. Approved
43,TAS0011913,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.010,TC IT Strategy,IT Strategy,TC,7,TC,Technology Consulting,Client Data Protection  -  Technology Consulting  -  Accenture,Client Data Protection,Accenture,Virtual,NA,Client Data Protection,A39240,NA,NA,NA,NA,NA,NA,NA,Client Data Protection,ACN/AFS Curriculum,CDP,TAS TC IT Strategy Approval Group,NA,Training Complete,1/23/2017,1/23/2017,05_Jan,05_Jan,FY17,FY17,Accenture curriculum,NA,0.5,No,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42758.53878,TRUE,NO,3. Complete
44,TAS0015676,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.002,TDL Advanced Tech & Arch,AT&A,TDL,10,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,Secure Coding for Java with OWASP Top Ten - Trust Boundaries,A84727,NA,NA,NA,NA,NA,NA,NA,Secure Coding for Java with OWASP Top Ten - Trust Boundaries,ACN/AFS Curriculum,CDP,TAS TDL Advanced Tech & Arch Approval Group,NA,Training Complete,4/14/2017,4/17/2017,08_Apr,08_Apr,FY17,FY17,Other,NA,0.25,No,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42839.66786,TRUE,NO,3. Complete
45,TAS0013119,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP - CMS-required Secure Application Development Training Courses,"A59426, A59599, A84621, A84637, A84657, A84672, A84685, A84693, A84721",NA,NA,NA,NA,NA,NA,NA,CDP - CMS-required Secure Application Development Training Courses,ACN/AFS Curriculum,CDP,TAS TDL Analyst Apprentice Approval Group,NA,Training Complete,2/23/2017,3/10/2017,06_Feb,07_Mar,FY17,FY17,Other,NA,5,No,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42795.62596,TRUE,NO,3. Complete
46,TAS0009354,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.009,TC Infrastructure,Infrastructure,TC,7,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Classroom - St.Charles,NA,NA Experienced Hire School,https://mylearning.accenture.com/Atlas/home.aspx#/activityDetails?referrer=home&activityID=553497&ac,NA,NA,NA,NA,NA,NA,NA,NA Experienced Hire School,ACN/AFS Curriculum,Exp Hire,TAS TC Infrastructure Approval Group,NA,Training Complete,9/28/2016,9/30/2016,01_Sep,01_Sep,FY17,FY17,Career growth,NA,24,Yes,6,30,500,0,0,900,1400,0,0,0,0,0,0,0,0,NA,NA,0,1400,TRUE,42615.67428,TRUE,NO,3. Complete
47,TAS0012404,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.008,TC SAP,SAP,TC,6,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Virtual,NA,Innovating in the New,https://mylearning.accenture.com/ScormEngine/defaultui/modern-deliver.aspx?preventRightClick=False&c,NA,NA,NA,NA,NA,NA,NA,Innovating in the New,ACN/AFS Curriculum,Innovating in the new,TAS TC SAP Approval Group,NA,Training Complete,2/13/2017,2/17/2017,06_Feb,06_Feb,FY17,FY17,Career growth,NA,1,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42773.46653,TRUE,NO,3. Complete
48,TAS0010669,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.105,TDSADC PCS,PCS,TDSADC,7,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP Overview for Delivery Leads and Account and Engagement Information Security Leads; Client Data P,"Z63018, A03010, A12691, A40521, Z50371",NA,NA,NA,NA,NA,NA,NA,CDP Overview for Delivery Leads and Account and Engagement Information Security Leads; Client Data P,ACN/AFS Curriculum,CDP,TAS TDSADC PCS Approval Group,michael.g.fulton,Training Complete,11/16/2016,12/30/2016,03_Nov,04_Dec,FY17,FY17,Current project/role,NA,6,No,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42690.61064,TRUE,NO,3. Complete
49,TAS0015672,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.002,TDL Advanced Tech & Arch,AT&A,TDL,11,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,Threat Modeling,A59599,NA,NA,NA,NA,NA,NA,NA,Threat Modeling,ACN/AFS Curriculum,CDP,TAS TDL Advanced Tech & Arch Approval Group,NA,Training Complete,4/13/2017,4/14/2017,08_Apr,08_Apr,FY17,FY17,Other,NA,1,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42839.66307,TRUE,NO,3. Complete
50,TAS0010230,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.004,TC Emerging Technology,Emerging Tech,TC,6,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Classroom,NA,Technology Consulting Think Tank,https://mylearning.accenture.com/myl-ui/learner/activityDetails?activityID=1244069&source=mylearning,NA,NA,NA,NA,NA,NA,NA,Technology Consulting Think Tank,ACN/AFS Curriculum,TC Think Tank,TAS TC Emerging Technology Approval Group,NA,Training Complete,1/13/2017,1/13/2017,05_Jan,05_Jan,FY17,FY17,Career growth,NA,4,No,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42668.82687,TRUE,NO,3. Complete
51,TAS0012939,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.004,TDL Emerging Technology,Emerging Tech,TDL,6,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,AFS Cost Compliance Training,N/A,NA,NA,NA,NA,NA,NA,NA,AFS Cost Compliance Training,ACN/AFS Curriculum,AFS Cost Compliance,TAS TDL Emerging Technology Approval Group,NA,Training Complete,3/29/2017,3/29/2017,07_Mar,07_Mar,FY17,FY17,Career growth,NA,8,No,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42792.9072,TRUE,NO,3. Complete
52,TAS0015724,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.002,TDL Advanced Tech & Arch,AT&A,TDL,11,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,Secure Coding for .Net with OWASP Top Ten - Data Protection,A84693,NA,NA,NA,NA,NA,NA,NA,Secure Coding for .Net with OWASP Top Ten - Data Protection,ACN/AFS Curriculum,CDP,TAS TDL Advanced Tech & Arch Approval Group,NA,Training Complete,4/14/2017,4/17/2017,08_Apr,08_Apr,FY17,FY17,Other,NA,0.5,No,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42839.73928,TRUE,NO,3. Complete
53,TAS0013122,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP - CMS-required Secure Application Development Training Courses,"A59426, A59599, A84621, A84637, A84657, A84672, A84685, A84693, A84721",NA,NA,NA,NA,NA,NA,NA,CDP - CMS-required Secure Application Development Training Courses,ACN/AFS Curriculum,CDP,TAS TDL Analyst Apprentice Approval Group,NA,Training Complete,3/16/2017,3/24/2017,07_Mar,07_Mar,FY17,FY17,Other,NA,5,No,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42795.6301,TRUE,NO,3. Complete
54,TAS0011990,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.005,TDL Industry,Industry,TDL,7,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Classroom,NA,Client Data Protection Training for Classified (CDP-C),A12826,NA,NA,NA,NA,NA,NA,NA,Client Data Protection Training for Classified (CDP-C),ACN/AFS Curriculum,CDP,TAS TDL Industry Approval Group,NA,Training Complete,3/2/2017,3/2/2017,07_Mar,07_Mar,FY17,FY17,Accenture curriculum,NA,4.5,No,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42759.96119,TRUE,NO,3. Complete
55,TAS0014238,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.011,TC Security,Security,TC,6,TC,Technology Consulting,Client Data Protection  -  Technology Consulting  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP Certification Training,https://mylearning.accenture.com/myl-ui/learner/activityDetails?activityID=1324980&activitySource=LM,NA,NA,NA,NA,NA,NA,NA,CDP Certification Training,ACN/AFS Curriculum,CDP,TAS TC Security Approval Group,NA,Training Complete,3/15/2017,3/17/2017,07_Mar,07_Mar,FY17,FY17,Other,NA,0.5,No,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42808.88758,TRUE,NO,3. Complete
56,TAS0009629,TAS,Southfield GS 3000 Town Ctr,01.01.207.004,TDL Emerging Technology,Emerging Tech,TDL,4,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,AFS Cost Compliance Training,N/A,NA,NA,NA,NA,NA,NA,NA,AFS Cost Compliance Training,ACN/AFS Curriculum,AFS Cost Compliance,TAS TDL Emerging Technology Approval Group,NA,Approved,7/18/2017,7/18/2017,11_Jul,11_Jul,FY17,FY17,Career growth,NA,8,No,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42639.39465,TRUE,NO,N/A
57,TAS0012087,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.005,TC Industry,Industry,TC,6,TC,Technology Consulting,Client Data Protection  -  Technology Consulting  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP Certification Training,https://mylearning.accenture.com/myl-ui/learner/activityDetails?activityID=1324980&activitySource=LM,NA,NA,NA,NA,NA,NA,NA,CDP Certification Training,ACN/AFS Curriculum,CDP,TAS TC Industry Approval Group,NA,Training Complete,1/31/2017,3/17/2017,05_Jan,07_Mar,FY17,FY17,Current project/role,NA,0.5,No,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42765.61868,TRUE,NO,3. Complete
58,TAS0012336,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.005,TC Industry,Industry,TC,6,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Virtual,NA,Innovating in the New,https://mylearning.accenture.com/ScormEngine/customui/rselaunch.aspx?activityfk=1340643,NA,NA,NA,NA,NA,NA,NA,Innovating in the New,ACN/AFS Curriculum,Innovating in the new,TAS TC Industry Approval Group,NA,Training Complete,2/17/2017,2/26/2017,06_Feb,06_Feb,FY17,FY17,Other,NA,1,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42769.90708,TRUE,NO,3. Complete
59,TAS0010668,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.101,TDSADC Internal Mgmt,Internal Mgmt,TDSADC,7,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP Overview for Delivery Leads and Account and Engagement Information Security Leads; Client Data P,"Z63018, A03010, A12691, A40521, Z50371",NA,NA,NA,NA,NA,NA,NA,CDP Overview for Delivery Leads and Account and Engagement Information Security Leads; Client Data P,ACN/AFS Curriculum,CDP,TAS TDSADC Internal Mgmt Approval Group,michael.g.fulton,Training Complete,11/21/2016,12/30/2016,03_Nov,04_Dec,FY17,FY17,Current project/role,NA,6,No,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42690.60883,TRUE,NO,3. Complete
60,TAS0013049,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.002,TC Advanced Tech & Arch,AT&A,TC,6,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Classroom,NA,AFS Quality Assurance and Risk Management Workshop,A15315-02,NA,NA,NA,NA,NA,NA,NA,AFS Quality Assurance and Risk Management Workshop,ACN/AFS Curriculum,AFS QA/Risk Mgmt Workshop,TAS TC Advanced Tech & Arch Approval Group,NA,Training Complete,3/13/2017,3/13/2017,07_Mar,07_Mar,FY17,FY17,Accenture curriculum,NA,4,No,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42794.64722,TRUE,NO,3. Complete
61,TAS0013152,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.002,TC Advanced Tech & Arch,AT&A,TC,6,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Virtual,NA,Public Safety Advanced Learning Program,https://mylearning.accenture.com/myl-ui/learner/activityDetails?activityID=1169428&source=mylearning,NA,NA,NA,NA,NA,NA,NA,Public Safety Advanced Learning Program,ACN/AFS Curriculum,Industry - Public Safety,TAS TC Advanced Tech & Arch Approval Group,NA,Approved,4/4/2017,6/20/2017,08_Apr,10_Jun,FY17,FY17,Upcoming project/role,NA,32,No,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42796.39112,TRUE,NO,2. Approved
62,TAS0013848,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.005,TC Industry,Industry,TC,6,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Classroom,NA,AFS Cost Compliance Training,N/A,NA,NA,NA,NA,NA,NA,NA,AFS Cost Compliance Training,ACN/AFS Curriculum,AFS Cost Compliance,TAS TC Industry Approval Group,NA,Training Complete,3/22/2017,3/22/2017,07_Mar,07_Mar,FY17,FY17,Career growth,NA,8,No,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42802.49072,TRUE,NO,3. Complete
63,TAS0012982,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,6,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP Training for Classified,A12826,NA,NA,NA,NA,NA,NA,NA,CDP Training for Classified,ACN/AFS Curriculum,CDP,NA,michael.g.fulton,Training Complete,3/2/2017,3/2/2017,07_Mar,07_Mar,FY17,FY17,Current project/role,NA,4.5,No,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42793.90488,TRUE,NO,3. Complete
64,TAS0012802,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.010,TC IT Strategy,IT Strategy,TC,9,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Classroom - St.Charles,NA,North America Experienced Hire School,USCEXP02,NA,NA,NA,NA,NA,NA,NA,North America Experienced Hire School,ACN/AFS Curriculum,Exp Hire,TAS TC IT Strategy Approval Group,NA,Training Complete,4/3/2017,4/5/2017,08_Apr,08_Apr,FY17,FY17,Accenture curriculum,NA,24,Yes,6,30,500,0,336,50,886,0,0,0,0,0,0,0,0,NA,NA,0,886,TRUE,42788.49001,TRUE,NO,3. Complete
65,TAS0012432,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.008,TC SAP,SAP,TC,6,TC,Technology Consulting,Certification  -  Technology Consulting  -  Accenture,Certification,Accenture,Virtual,NA,NA,NA,NA,NA,NA,New,n/a,n/a,No,n/a,ACN/AFS Curriculum,Innovating in the new,TAS TC SAP Approval Group,NA,Training Complete,2/8/2017,2/28/2017,06_Feb,06_Feb,FY17,FY17,Career growth,NA,1,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42774.36922,TRUE,NO,3. Complete
66,TAS0011239,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.002,TDL Advanced Tech & Arch,AT&A,TDL,4,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,FY17 Client Data Protection,A39240,NA,NA,NA,NA,NA,NA,NA,FY17 Client Data Protection,ACN/AFS Curriculum,CDP,TAS TDL Advanced Tech & Arch Approval Group,NA,Training Complete,12/16/2016,2/6/2017,04_Dec,06_Feb,FY17,FY17,Other,NA,0.5,No,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42720.44823,TRUE,NO,3. Complete
67,TAS0009825,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.002,TDL Advanced Tech & Arch,AT&A,TDL,6,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,AFS Cost Compliance Training,N/A,NA,NA,NA,NA,NA,NA,NA,AFS Cost Compliance Training,ACN/AFS Curriculum,AFS Cost Compliance,TAS TDL Advanced Tech & Arch Approval Group,NA,Training Complete,3/21/2017,3/21/2017,07_Mar,07_Mar,FY17,FY17,Career growth,NA,8,No,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42647.67017,TRUE,NO,3. Complete
68,TAS0008931,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.008,TDL SAP,SAP,TDL,6,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP Certification Training,Z63018,NA,NA,NA,NA,NA,NA,NA,CDP Certification Training,ACN/AFS Curriculum,CDP,TAS TDL SAP Approval Group,NA,Training Complete,11/1/2016,3/31/2017,03_Nov,07_Mar,FY17,FY17,Other,NA,6,No,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42587.43108,TRUE,NO,3. Complete
69,TAS0015665,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.002,TDL Advanced Tech & Arch,AT&A,TDL,11,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,Secure Coding for .NET,https://mylearning.accenture.com/myl-ui/learner/activityDetails?referrer=search&activityID=1312648&s,NA,NA,NA,NA,NA,NA,NA,Secure Coding for .NET,ACN/AFS Curriculum,CDP,TAS TDL Advanced Tech & Arch Approval Group,NA,Training Complete,4/14/2017,4/17/2017,08_Apr,08_Apr,FY17,FY17,Other,NA,3.5,No,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42839.65558,TRUE,NO,3. Complete
70,TAS0009592,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.008,TC SAP,SAP,TC,4,TC,Technology Consulting,Certification  -  Technology Consulting  -  Accenture,Certification,Accenture,Virtual,NA,NA,NA,NA,NA,NA,New,NA Entry Level C&M Screen/Behavioral Interview Training,https://mylearning.accenture.com/myl-ui/learner/activityDetails?referrer=home&activityID=1315370&sou,No,NA Entry Level C&M Screen/Behavioral Interview Training,ACN/AFS Curriculum,Interviewer training,TAS TC SAP Approval Group,NA,Training Complete,9/22/2016,9/23/2016,01_Sep,01_Sep,FY17,FY17,Other,NA,1.5,No,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42635.52303,TRUE,NO,3. Complete
71,TAS0012744,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.009,TDL Infrastructure,Infrastructure,TDL,6,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,Innovating in the New,A72106,NA,NA,NA,NA,NA,NA,NA,Innovating in the New,ACN/AFS Curriculum,Innovating in the new,TAS TDL Infrastructure Approval Group,NA,Training Complete,2/24/2017,2/24/2017,06_Feb,06_Feb,FY17,FY17,Accenture curriculum,NA,1,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42787.33684,TRUE,NO,3. Complete
72,TAS0010665,TAS,Boston GS 800 Boylston St,01.01.207.101,TDSADC Internal Mgmt,Internal Mgmt,TDSADC,3,TD,Technology Delivery,Client Data Protection  -  Technology Delivery  -  Accenture,Client Data Protection,Accenture,Virtual,NA,CDP Overview for Delivery Leads and Account and Engagement Information Security Leads,"Z63018, A03010, A12691, A40521, Z50371",NA,NA,NA,NA,NA,NA,NA,CDP Overview for Delivery Leads and Account and Engagement Information Security Leads,ACN/AFS Curriculum,CDP,TAS TDSADC Internal Mgmt Approval Group,michael.g.fulton,Training Complete,11/21/2016,12/30/2016,03_Nov,04_Dec,FY17,FY17,Current project/role,NA,6,No,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42690.60201,TRUE,NO,3. Complete
73,TAS0009617,TAS,St Louis GS 211 N Broadway,01.01.206.010,TC IT Strategy,IT Strategy,TC,6,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Classroom,"Arlington, VA",AFS Cost Compliance Training,N/A,NA,NA,NA,NA,NA,NA,NA,AFS Cost Compliance Training,ACN/AFS Curriculum,AFS Cost Compliance,TAS TC IT Strategy Approval Group,NA,Approved,8/31/2017,8/31/2017,12_Aug,12_Aug,FY17,FY17,Career growth,NA,8,Yes,4,12,600,250,70,50,970,0,0,0,0,0,0,0,0,NA,NA,0,970,TRUE,42639.34052,TRUE,NO,N/A
74,TAS0010544,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.005,TC Industry,Industry,TC,6,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Classroom,NA,TC Think Tank,https://mylearning.accenture.com/myl-ui/learner/activityDetails?activityID=1244069&source=mylearning,NA,NA,NA,NA,NA,NA,NA,TC Think Tank,ACN/AFS Curriculum,TC Think Tank,TAS TC Industry Approval Group,NA,Training Complete,1/13/2017,1/13/2017,05_Jan,05_Jan,FY17,FY17,Accenture curriculum,NA,8,No,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42684.38553,TRUE,NO,3. Complete
